file_name,label
audio/fold5/100852-0-0-25.wav,air_conditioner
audio/fold5/100852-0-0-26.wav,air_conditioner
audio/fold5/100852-0-0-27.wav,air_conditioner
audio/fold5/100852-0-0-28.wav,air_conditioner
audio/fold5/100852-0-0-29.wav,air_conditioner
audio/fold5/100852-0-0-3.wav,air_conditioner
audio/fold5/100852-0-0-30.wav,air_conditioner
audio/fold5/100852-0-0-4.wav,air_conditioner
audio/fold5/100852-0-0-5.wav,air_conditioner
audio/fold5/100852-0-0-6.wav,air_conditioner
audio/fold5/100852-0-0-7.wav,air_conditioner
audio/fold5/100852-0-0-8.wav,air_conditioner
audio/fold5/100852-0-0-9.wav,air_conditioner
audio/fold6/101281-3-0-0.wav,dog_bark
audio/fold6/101281-3-0-14.wav,dog_bark
audio/fold6/101281-3-0-5.wav,dog_bark
audio/fold10/101382-2-0-10.wav,children_playing
audio/fold10/101382-2-0-12.wav,children_playing
audio/fold10/101382-2-0-20.wav,children_playing
audio/fold10/101382-2-0-21.wav,children_playing
audio/fold10/101382-2-0-29.wav,children_playing
audio/fold10/101382-2-0-33.wav,children_playing
audio/fold10/101382-2-0-42.wav,children_playing
audio/fold10/101382-2-0-45.wav,children_playing
audio/fold1/101415-3-0-2.wav,dog_bark
audio/fold1/101415-3-0-3.wav,dog_bark
audio/fold1/101415-3-0-8.wav,dog_bark
audio/fold9/101729-0-0-1.wav,air_conditioner
audio/fold9/101729-0-0-11.wav,air_conditioner
audio/fold9/101729-0-0-12.wav,air_conditioner
audio/fold9/101729-0-0-13.wav,air_conditioner
audio/fold9/101729-0-0-14.wav,air_conditioner
audio/fold9/101729-0-0-16.wav,air_conditioner
audio/fold9/101729-0-0-17.wav,air_conditioner
audio/fold9/101729-0-0-18.wav,air_conditioner
audio/fold9/101729-0-0-19.wav,air_conditioner
audio/fold9/101729-0-0-21.wav,air_conditioner
audio/fold9/101729-0-0-22.wav,air_conditioner
audio/fold9/101729-0-0-23.wav,air_conditioner
audio/fold9/101729-0-0-24.wav,air_conditioner
audio/fold9/101729-0-0-26.wav,air_conditioner
audio/fold9/101729-0-0-28.wav,air_conditioner
audio/fold9/101729-0-0-29.wav,air_conditioner
audio/fold9/101729-0-0-3.wav,air_conditioner
audio/fold9/101729-0-0-32.wav,air_conditioner
audio/fold9/101729-0-0-33.wav,air_conditioner
audio/fold9/101729-0-0-36.wav,air_conditioner
audio/fold9/101729-0-0-37.wav,air_conditioner
audio/fold9/101729-0-0-38.wav,air_conditioner
audio/fold9/101729-0-0-39.wav,air_conditioner
audio/fold9/101729-0-0-4.wav,air_conditioner
audio/fold9/101729-0-0-40.wav,air_conditioner
audio/fold9/101729-0-0-6.wav,air_conditioner
audio/fold9/101729-0-0-9.wav,air_conditioner
audio/fold7/101848-9-0-0.wav,street_music
audio/fold7/101848-9-0-1.wav,street_music
audio/fold7/101848-9-0-2.wav,street_music
audio/fold7/101848-9-0-3.wav,street_music
audio/fold7/101848-9-0-8.wav,street_music
audio/fold7/101848-9-0-9.wav,street_music
audio/fold4/102102-3-0-0.wav,dog_bark
audio/fold10/102103-3-0-0.wav,dog_bark
audio/fold10/102103-3-1-0.wav,dog_bark
audio/fold2/102104-3-0-0.wav,dog_bark
audio/fold3/102105-3-0-0.wav,dog_bark
audio/fold1/102106-3-0-0.wav,dog_bark
audio/fold1/102305-6-0-0.wav,gun_shot
audio/fold5/102547-3-0-2.wav,dog_bark
audio/fold5/102547-3-0-7.wav,dog_bark
audio/fold5/102547-3-0-8.wav,dog_bark
audio/fold1/102842-3-0-1.wav,dog_bark
audio/fold1/102842-3-1-0.wav,dog_bark
audio/fold1/102842-3-1-5.wav,dog_bark
audio/fold1/102842-3-1-6.wav,dog_bark
audio/fold7/102853-8-0-0.wav,siren
audio/fold7/102853-8-0-1.wav,siren
audio/fold7/102853-8-0-2.wav,siren
audio/fold7/102853-8-0-3.wav,siren
audio/fold7/102853-8-0-4.wav,siren
audio/fold7/102853-8-0-5.wav,siren
audio/fold7/102853-8-0-6.wav,siren
audio/fold7/102853-8-1-0.wav,siren
audio/fold10/102857-5-0-0.wav,engine_idling
audio/fold10/102857-5-0-1.wav,engine_idling
audio/fold10/102857-5-0-10.wav,engine_idling
audio/fold10/102857-5-0-11.wav,engine_idling
audio/fold10/102857-5-0-12.wav,engine_idling
audio/fold10/102857-5-0-13.wav,engine_idling
audio/fold10/102857-5-0-14.wav,engine_idling
audio/fold10/102857-5-0-15.wav,engine_idling
audio/fold10/102857-5-0-16.wav,engine_idling
audio/fold10/102857-5-0-17.wav,engine_idling
audio/fold10/102857-5-0-18.wav,engine_idling
audio/fold10/102857-5-0-19.wav,engine_idling
audio/fold10/102857-5-0-2.wav,engine_idling
audio/fold10/102857-5-0-20.wav,engine_idling
audio/fold10/102857-5-0-21.wav,engine_idling
audio/fold10/102857-5-0-22.wav,engine_idling
audio/fold10/102857-5-0-23.wav,engine_idling
audio/fold10/102857-5-0-24.wav,engine_idling
audio/fold10/102857-5-0-25.wav,engine_idling
audio/fold10/102857-5-0-26.wav,engine_idling
audio/fold10/102857-5-0-27.wav,engine_idling
audio/fold10/102857-5-0-28.wav,engine_idling
audio/fold10/102857-5-0-29.wav,engine_idling
audio/fold10/102857-5-0-3.wav,engine_idling
audio/fold10/102857-5-0-30.wav,engine_idling
audio/fold10/102857-5-0-4.wav,engine_idling
audio/fold10/102857-5-0-5.wav,engine_idling
audio/fold10/102857-5-0-6.wav,engine_idling
audio/fold10/102857-5-0-7.wav,engine_idling
audio/fold10/102857-5-0-8.wav,engine_idling
audio/fold10/102857-5-0-9.wav,engine_idling
audio/fold2/102858-5-0-0.wav,engine_idling
audio/fold2/102858-5-0-1.wav,engine_idling
audio/fold2/102871-8-0-0.wav,siren
audio/fold2/102871-8-0-1.wav,siren
audio/fold2/102871-8-0-10.wav,siren
audio/fold2/102871-8-0-11.wav,siren
audio/fold2/102871-8-0-12.wav,siren
audio/fold2/102871-8-0-13.wav,siren
audio/fold2/102871-8-0-14.wav,siren
audio/fold2/102871-8-0-15.wav,siren
audio/fold2/102871-8-0-2.wav,siren
audio/fold2/102871-8-0-3.wav,siren
audio/fold2/102871-8-0-4.wav,siren
audio/fold2/102871-8-0-5.wav,siren
audio/fold2/102871-8-0-6.wav,siren
audio/fold2/102871-8-0-7.wav,siren
audio/fold2/102871-8-0-8.wav,siren
audio/fold2/102871-8-0-9.wav,siren
audio/fold1/103074-7-0-0.wav,jackhammer
audio/fold1/103074-7-0-1.wav,jackhammer
audio/fold1/103074-7-0-2.wav,jackhammer
audio/fold1/103074-7-1-0.wav,jackhammer
audio/fold1/103074-7-1-1.wav,jackhammer
audio/fold1/103074-7-1-2.wav,jackhammer
audio/fold1/103074-7-1-3.wav,jackhammer
audio/fold1/103074-7-1-4.wav,jackhammer
audio/fold1/103074-7-1-5.wav,jackhammer
audio/fold1/103074-7-1-6.wav,jackhammer
audio/fold1/103074-7-2-0.wav,jackhammer
audio/fold1/103074-7-3-0.wav,jackhammer
audio/fold1/103074-7-3-1.wav,jackhammer
audio/fold1/103074-7-3-2.wav,jackhammer
audio/fold1/103074-7-3-3.wav,jackhammer
audio/fold1/103074-7-4-0.wav,jackhammer
audio/fold1/103074-7-4-1.wav,jackhammer
audio/fold1/103074-7-4-2.wav,jackhammer
audio/fold1/103074-7-4-3.wav,jackhammer
audio/fold1/103074-7-4-4.wav,jackhammer
audio/fold1/103074-7-4-5.wav,jackhammer
audio/fold1/103074-7-4-6.wav,jackhammer
audio/fold8/103076-3-0-0.wav,dog_bark
audio/fold8/103076-3-1-0.wav,dog_bark
audio/fold8/103076-3-2-0.wav,dog_bark
audio/fold3/103199-4-0-0.wav,drilling
audio/fold3/103199-4-0-3.wav,drilling
audio/fold3/103199-4-0-4.wav,drilling
audio/fold3/103199-4-0-5.wav,drilling
audio/fold3/103199-4-0-6.wav,drilling
audio/fold3/103199-4-1-0.wav,drilling
audio/fold3/103199-4-2-0.wav,drilling
audio/fold3/103199-4-2-1.wav,drilling
audio/fold3/103199-4-2-10.wav,drilling
audio/fold3/103199-4-2-11.wav,drilling
audio/fold3/103199-4-2-2.wav,drilling
audio/fold3/103199-4-2-3.wav,drilling
audio/fold3/103199-4-2-4.wav,drilling
audio/fold3/103199-4-2-5.wav,drilling
audio/fold3/103199-4-2-6.wav,drilling
audio/fold3/103199-4-2-7.wav,drilling
audio/fold3/103199-4-2-8.wav,drilling
audio/fold3/103199-4-2-9.wav,drilling
audio/fold3/103199-4-4-0.wav,drilling
audio/fold3/103199-4-6-0.wav,drilling
audio/fold3/103199-4-7-2.wav,drilling
audio/fold9/103249-5-0-0.wav,engine_idling
audio/fold9/103249-5-0-1.wav,engine_idling
audio/fold9/103249-5-0-10.wav,engine_idling
audio/fold9/103249-5-0-11.wav,engine_idling
audio/fold9/103249-5-0-12.wav,engine_idling
audio/fold9/103249-5-0-13.wav,engine_idling
audio/fold9/103249-5-0-14.wav,engine_idling
audio/fold9/103249-5-0-15.wav,engine_idling
audio/fold9/103249-5-0-16.wav,engine_idling
audio/fold9/103249-5-0-17.wav,engine_idling
audio/fold9/103249-5-0-18.wav,engine_idling
audio/fold9/103249-5-0-19.wav,engine_idling
audio/fold9/103249-5-0-2.wav,engine_idling
audio/fold9/103249-5-0-3.wav,engine_idling
audio/fold9/103249-5-0-4.wav,engine_idling
audio/fold9/103249-5-0-5.wav,engine_idling
audio/fold9/103249-5-0-6.wav,engine_idling
audio/fold9/103249-5-0-7.wav,engine_idling
audio/fold9/103249-5-0-8.wav,engine_idling
audio/fold9/103249-5-0-9.wav,engine_idling
audio/fold1/103258-5-0-0.wav,engine_idling
audio/fold1/103258-5-0-1.wav,engine_idling
audio/fold1/103258-5-0-10.wav,engine_idling
audio/fold1/103258-5-0-11.wav,engine_idling
audio/fold1/103258-5-0-12.wav,engine_idling
audio/fold1/103258-5-0-13.wav,engine_idling
audio/fold1/103258-5-0-14.wav,engine_idling
audio/fold1/103258-5-0-15.wav,engine_idling
audio/fold1/103258-5-0-16.wav,engine_idling
audio/fold1/103258-5-0-17.wav,engine_idling
audio/fold1/103258-5-0-18.wav,engine_idling
audio/fold1/103258-5-0-19.wav,engine_idling
audio/fold1/103258-5-0-2.wav,engine_idling
audio/fold1/103258-5-0-3.wav,engine_idling
audio/fold1/103258-5-0-4.wav,engine_idling
audio/fold1/103258-5-0-5.wav,engine_idling
audio/fold1/103258-5-0-6.wav,engine_idling
audio/fold1/103258-5-0-7.wav,engine_idling
audio/fold1/103258-5-0-8.wav,engine_idling
audio/fold1/103258-5-0-9.wav,engine_idling
audio/fold3/103357-4-0-0.wav,drilling
audio/fold3/103357-4-0-1.wav,drilling
audio/fold10/103438-5-0-0.wav,engine_idling
audio/fold10/103438-5-0-1.wav,engine_idling
audio/fold10/103438-5-0-2.wav,engine_idling
audio/fold6/104327-2-0-15.wav,children_playing
audio/fold6/104327-2-0-19.wav,children_playing
audio/fold6/104327-2-0-26.wav,children_playing
audio/fold6/104327-2-0-28.wav,children_playing
audio/fold6/104327-2-0-3.wav,children_playing
audio/fold6/104327-2-0-30.wav,children_playing
audio/fold6/104327-2-0-34.wav,children_playing
audio/fold6/104327-2-0-4.wav,children_playing
audio/fold5/104421-2-0-1.wav,children_playing
audio/fold5/104421-2-0-15.wav,children_playing
audio/fold5/104421-2-0-20.wav,children_playing
audio/fold5/104421-2-0-29.wav,children_playing
audio/fold5/104421-2-0-3.wav,children_playing
audio/fold5/104421-2-0-5.wav,children_playing
audio/fold5/104421-2-0-7.wav,children_playing
audio/fold5/104421-2-1-3.wav,children_playing
audio/fold7/104625-4-0-15.wav,drilling
audio/fold7/104625-4-0-21.wav,drilling
audio/fold7/104625-4-0-27.wav,drilling
audio/fold7/104625-4-0-29.wav,drilling
audio/fold7/104625-4-0-3.wav,drilling
audio/fold7/104625-4-0-35.wav,drilling
audio/fold7/104625-4-0-40.wav,drilling
audio/fold7/104625-4-0-41.wav,drilling
audio/fold7/104625-4-0-45.wav,drilling
audio/fold7/104625-4-0-48.wav,drilling
audio/fold7/104625-4-0-51.wav,drilling
audio/fold7/104625-4-0-52.wav,drilling
audio/fold7/104625-4-0-53.wav,drilling
audio/fold7/104625-4-0-55.wav,drilling
audio/fold7/104625-4-0-57.wav,drilling
audio/fold7/104625-4-0-66.wav,drilling
audio/fold7/104625-4-1-20.wav,drilling
audio/fold7/104625-4-1-8.wav,drilling
audio/fold2/104817-4-0-0.wav,drilling
audio/fold2/104817-4-0-1.wav,drilling
audio/fold2/104817-4-0-10.wav,drilling
audio/fold2/104817-4-0-11.wav,drilling
audio/fold2/104817-4-0-2.wav,drilling
audio/fold2/104817-4-0-3.wav,drilling
audio/fold2/104817-4-0-4.wav,drilling
audio/fold2/104817-4-0-5.wav,drilling
audio/fold2/104817-4-0-6.wav,drilling
audio/fold2/104817-4-0-7.wav,drilling
audio/fold2/104817-4-0-8.wav,drilling
audio/fold2/104817-4-0-9.wav,drilling
audio/fold5/104998-7-0-5.wav,jackhammer
audio/fold5/104998-7-10-1.wav,jackhammer
audio/fold5/104998-7-10-10.wav,jackhammer
audio/fold5/104998-7-10-13.wav,jackhammer
audio/fold5/104998-7-10-15.wav,jackhammer
audio/fold5/104998-7-10-8.wav,jackhammer
audio/fold5/104998-7-10-9.wav,jackhammer
audio/fold5/104998-7-11-0.wav,jackhammer
audio/fold5/104998-7-11-2.wav,jackhammer
audio/fold5/104998-7-12-2.wav,jackhammer
audio/fold5/104998-7-14-1.wav,jackhammer
audio/fold5/104998-7-14-5.wav,jackhammer
audio/fold5/104998-7-14-6.wav,jackhammer
audio/fold5/104998-7-15-1.wav,jackhammer
audio/fold5/104998-7-15-3.wav,jackhammer
audio/fold5/104998-7-15-5.wav,jackhammer
audio/fold5/104998-7-15-9.wav,jackhammer
audio/fold5/104998-7-16-0.wav,jackhammer
audio/fold5/104998-7-16-10.wav,jackhammer
audio/fold5/104998-7-16-11.wav,jackhammer
audio/fold5/104998-7-16-5.wav,jackhammer
audio/fold5/104998-7-16-6.wav,jackhammer
audio/fold5/104998-7-16-7.wav,jackhammer
audio/fold5/104998-7-17-0.wav,jackhammer
audio/fold5/104998-7-17-1.wav,jackhammer
audio/fold5/104998-7-17-12.wav,jackhammer
audio/fold5/104998-7-17-14.wav,jackhammer
audio/fold5/104998-7-17-4.wav,jackhammer
audio/fold5/104998-7-17-7.wav,jackhammer
audio/fold5/104998-7-17-8.wav,jackhammer
audio/fold5/104998-7-18-12.wav,jackhammer
audio/fold5/104998-7-18-13.wav,jackhammer
audio/fold5/104998-7-18-3.wav,jackhammer
audio/fold5/104998-7-18-9.wav,jackhammer
audio/fold5/104998-7-19-0.wav,jackhammer
audio/fold5/104998-7-19-3.wav,jackhammer
audio/fold5/104998-7-19-6.wav,jackhammer
audio/fold5/104998-7-19-7.wav,jackhammer
audio/fold5/104998-7-19-8.wav,jackhammer
audio/fold5/104998-7-19-9.wav,jackhammer
audio/fold5/104998-7-2-4.wav,jackhammer
audio/fold5/104998-7-2-5.wav,jackhammer
audio/fold5/104998-7-2-6.wav,jackhammer
audio/fold5/104998-7-3-1.wav,jackhammer
audio/fold5/104998-7-7-0.wav,jackhammer
audio/fold5/104998-7-7-1.wav,jackhammer
audio/fold5/104998-7-7-4.wav,jackhammer
audio/fold5/104998-7-7-7.wav,jackhammer
audio/fold5/104998-7-7-9.wav,jackhammer
audio/fold5/104998-7-8-13.wav,jackhammer
audio/fold5/104998-7-8-14.wav,jackhammer
audio/fold5/104998-7-8-15.wav,jackhammer
audio/fold5/104998-7-8-17.wav,jackhammer
audio/fold5/104998-7-8-4.wav,jackhammer
audio/fold5/104998-7-8-6.wav,jackhammer
audio/fold5/104998-7-8-7.wav,jackhammer
audio/fold5/104998-7-9-0.wav,jackhammer
audio/fold5/104998-7-9-13.wav,jackhammer
audio/fold5/104998-7-9-9.wav,jackhammer
audio/fold9/105029-7-0-0.wav,jackhammer
audio/fold9/105029-7-0-1.wav,jackhammer
audio/fold9/105029-7-0-2.wav,jackhammer
audio/fold9/105029-7-0-3.wav,jackhammer
audio/fold9/105029-7-0-4.wav,jackhammer
audio/fold9/105029-7-0-5.wav,jackhammer
audio/fold9/105029-7-0-6.wav,jackhammer
audio/fold9/105029-7-1-0.wav,jackhammer
audio/fold9/105029-7-1-1.wav,jackhammer
audio/fold9/105029-7-1-10.wav,jackhammer
audio/fold9/105029-7-1-11.wav,jackhammer
audio/fold9/105029-7-1-12.wav,jackhammer
audio/fold9/105029-7-1-13.wav,jackhammer
audio/fold9/105029-7-1-2.wav,jackhammer
audio/fold9/105029-7-1-3.wav,jackhammer
audio/fold9/105029-7-1-4.wav,jackhammer
audio/fold9/105029-7-1-5.wav,jackhammer
audio/fold9/105029-7-1-6.wav,jackhammer
audio/fold9/105029-7-1-7.wav,jackhammer
audio/fold9/105029-7-1-8.wav,jackhammer
audio/fold9/105029-7-1-9.wav,jackhammer
audio/fold9/105029-7-2-0.wav,jackhammer
audio/fold9/105029-7-2-1.wav,jackhammer
audio/fold9/105029-7-2-10.wav,jackhammer
audio/fold9/105029-7-2-11.wav,jackhammer
audio/fold9/105029-7-2-12.wav,jackhammer
audio/fold9/105029-7-2-13.wav,jackhammer
audio/fold9/105029-7-2-14.wav,jackhammer
audio/fold9/105029-7-2-15.wav,jackhammer
audio/fold9/105029-7-2-16.wav,jackhammer
audio/fold9/105029-7-2-2.wav,jackhammer
audio/fold9/105029-7-2-3.wav,jackhammer
audio/fold9/105029-7-2-4.wav,jackhammer
audio/fold9/105029-7-2-5.wav,jackhammer
audio/fold9/105029-7-2-6.wav,jackhammer
audio/fold9/105029-7-2-7.wav,jackhammer
audio/fold9/105029-7-2-8.wav,jackhammer
audio/fold9/105029-7-2-9.wav,jackhammer
audio/fold9/105029-7-3-0.wav,jackhammer
audio/fold9/105029-7-3-1.wav,jackhammer
audio/fold9/105029-7-3-2.wav,jackhammer
audio/fold9/105029-7-3-3.wav,jackhammer
audio/fold9/105029-7-3-4.wav,jackhammer
audio/fold9/105029-7-3-5.wav,jackhammer
audio/fold9/105029-7-3-6.wav,jackhammer
audio/fold9/105029-7-3-7.wav,jackhammer
audio/fold9/105029-7-4-0.wav,jackhammer
audio/fold9/105029-7-4-1.wav,jackhammer
audio/fold9/105029-7-4-2.wav,jackhammer
audio/fold9/105029-7-4-3.wav,jackhammer
audio/fold9/105088-3-0-10.wav,dog_bark
audio/fold9/105088-3-0-11.wav,dog_bark
audio/fold9/105088-3-0-19.wav,dog_bark
audio/fold9/105088-3-0-8.wav,dog_bark
audio/fold7/105289-8-0-0.wav,siren
audio/fold7/105289-8-0-1.wav,siren
audio/fold7/105289-8-0-2.wav,siren
audio/fold7/105289-8-0-3.wav,siren
audio/fold7/105289-8-0-4.wav,siren
audio/fold7/105289-8-0-5.wav,siren
audio/fold7/105289-8-1-0.wav,siren
audio/fold7/105289-8-1-1.wav,siren
audio/fold7/105289-8-1-2.wav,siren
audio/fold7/105289-8-1-3.wav,siren
audio/fold7/105289-8-1-4.wav,siren
audio/fold7/105289-8-2-0.wav,siren
audio/fold7/105289-8-2-1.wav,siren
audio/fold7/105289-8-2-2.wav,siren
audio/fold7/105289-8-2-3.wav,siren
audio/fold7/105289-8-2-4.wav,siren
audio/fold7/105289-8-2-5.wav,siren
audio/fold7/105289-8-2-6.wav,siren
audio/fold7/105289-8-2-7.wav,siren
audio/fold6/105319-3-0-22.wav,dog_bark
audio/fold6/105319-3-0-29.wav,dog_bark
audio/fold6/105319-3-0-39.wav,dog_bark
audio/fold1/105415-2-0-1.wav,children_playing
audio/fold1/105415-2-0-15.wav,children_playing
audio/fold1/105415-2-0-19.wav,children_playing
audio/fold1/105415-2-0-21.wav,children_playing
audio/fold1/105415-2-0-24.wav,children_playing
audio/fold1/105415-2-0-4.wav,children_playing
audio/fold1/105415-2-0-6.wav,children_playing
audio/fold1/105415-2-0-8.wav,children_playing
audio/fold5/105425-9-0-1.wav,street_music
audio/fold5/105425-9-0-10.wav,street_music
audio/fold5/105425-9-0-12.wav,street_music
audio/fold5/105425-9-0-13.wav,street_music
audio/fold5/105425-9-0-14.wav,street_music
audio/fold5/105425-9-0-23.wav,street_music
audio/fold10/106014-5-0-0.wav,engine_idling
audio/fold10/106014-5-0-1.wav,engine_idling
audio/fold10/106014-5-0-2.wav,engine_idling
audio/fold10/106014-5-0-3.wav,engine_idling
audio/fold10/106014-5-0-4.wav,engine_idling
audio/fold2/106015-5-0-0.wav,engine_idling
audio/fold2/106015-5-0-1.wav,engine_idling
audio/fold2/106015-5-0-10.wav,engine_idling
audio/fold2/106015-5-0-11.wav,engine_idling
audio/fold2/106015-5-0-12.wav,engine_idling
audio/fold2/106015-5-0-13.wav,engine_idling
audio/fold2/106015-5-0-14.wav,engine_idling
audio/fold2/106015-5-0-15.wav,engine_idling
audio/fold2/106015-5-0-16.wav,engine_idling
audio/fold2/106015-5-0-17.wav,engine_idling
audio/fold2/106015-5-0-18.wav,engine_idling
audio/fold2/106015-5-0-19.wav,engine_idling
audio/fold2/106015-5-0-2.wav,engine_idling
audio/fold2/106015-5-0-20.wav,engine_idling
audio/fold2/106015-5-0-3.wav,engine_idling
audio/fold2/106015-5-0-4.wav,engine_idling
audio/fold2/106015-5-0-5.wav,engine_idling
audio/fold2/106015-5-0-6.wav,engine_idling
audio/fold2/106015-5-0-7.wav,engine_idling
audio/fold2/106015-5-0-8.wav,engine_idling
audio/fold2/106015-5-0-9.wav,engine_idling
audio/fold6/106486-5-0-0.wav,engine_idling
audio/fold6/106486-5-0-1.wav,engine_idling
audio/fold6/106486-5-0-2.wav,engine_idling
audio/fold5/106487-5-0-0.wav,engine_idling
audio/fold5/106487-5-0-1.wav,engine_idling
audio/fold5/106487-5-0-2.wav,engine_idling
audio/fold8/106905-5-0-0.wav,engine_idling
audio/fold8/106905-5-0-1.wav,engine_idling
audio/fold8/106905-5-0-2.wav,engine_idling
audio/fold1/106905-8-0-0.wav,siren
audio/fold1/106905-8-0-1.wav,siren
audio/fold1/106905-8-0-2.wav,siren
audio/fold1/106905-8-0-3.wav,siren
audio/fold9/106955-6-0-0.wav,gun_shot
audio/fold8/107090-1-0-0.wav,car_horn
audio/fold8/107090-1-1-0.wav,car_horn
audio/fold8/107190-3-0-0.wav,dog_bark
audio/fold3/107228-5-0-0.wav,engine_idling
audio/fold3/107228-5-0-1.wav,engine_idling
audio/fold3/107228-5-0-2.wav,engine_idling
audio/fold3/107228-5-0-3.wav,engine_idling
audio/fold3/107228-5-0-4.wav,engine_idling
audio/fold3/107228-5-0-5.wav,engine_idling
audio/fold3/107228-5-0-6.wav,engine_idling
audio/fold3/107228-5-0-7.wav,engine_idling
audio/fold7/107357-8-0-0.wav,siren
audio/fold7/107357-8-0-1.wav,siren
audio/fold7/107357-8-0-2.wav,siren
audio/fold7/107357-8-0-3.wav,siren
audio/fold7/107357-8-0-4.wav,siren
audio/fold7/107357-8-0-5.wav,siren
audio/fold7/107357-8-0-6.wav,siren
audio/fold7/107357-8-0-7.wav,siren
audio/fold7/107357-8-0-8.wav,siren
audio/fold7/107357-8-1-0.wav,siren
audio/fold7/107357-8-1-1.wav,siren
audio/fold7/107357-8-1-10.wav,siren
audio/fold7/107357-8-1-11.wav,siren
audio/fold7/107357-8-1-12.wav,siren
audio/fold7/107357-8-1-13.wav,siren
audio/fold7/107357-8-1-14.wav,siren
audio/fold7/107357-8-1-15.wav,siren
audio/fold7/107357-8-1-16.wav,siren
audio/fold7/107357-8-1-17.wav,siren
audio/fold7/107357-8-1-18.wav,siren
audio/fold7/107357-8-1-2.wav,siren
audio/fold7/107357-8-1-3.wav,siren
audio/fold7/107357-8-1-4.wav,siren
audio/fold7/107357-8-1-5.wav,siren
audio/fold7/107357-8-1-6.wav,siren
audio/fold7/107357-8-1-7.wav,siren
audio/fold7/107357-8-1-8.wav,siren
audio/fold7/107357-8-1-9.wav,siren
audio/fold4/107653-9-0-12.wav,street_music
audio/fold4/107653-9-0-14.wav,street_music
audio/fold4/107653-9-0-18.wav,street_music
audio/fold4/107653-9-0-3.wav,street_music
audio/fold4/107653-9-0-5.wav,street_music
audio/fold4/107653-9-0-7.wav,street_music
audio/fold6/107842-4-0-0.wav,drilling
audio/fold6/107842-4-0-1.wav,drilling
audio/fold6/107842-4-0-2.wav,drilling
audio/fold6/107842-4-1-0.wav,drilling
audio/fold6/107842-4-2-0.wav,drilling
audio/fold6/107842-4-2-1.wav,drilling
audio/fold6/107842-4-2-2.wav,drilling
audio/fold6/107842-4-2-3.wav,drilling
audio/fold6/107842-4-2-4.wav,drilling
audio/fold6/107842-4-3-0.wav,drilling
audio/fold1/108041-9-0-11.wav,street_music
audio/fold1/108041-9-0-2.wav,street_music
audio/fold1/108041-9-0-4.wav,street_music
audio/fold1/108041-9-0-5.wav,street_music
audio/fold1/108041-9-0-6.wav,street_music
audio/fold1/108041-9-0-7.wav,street_music
audio/fold1/108041-9-0-9.wav,street_music
audio/fold2/108187-3-2-0.wav,dog_bark
audio/fold2/108187-3-3-0.wav,dog_bark
audio/fold2/108187-3-4-0.wav,dog_bark
audio/fold2/108187-3-6-0.wav,dog_bark
audio/fold5/108357-9-0-15.wav,street_music
audio/fold5/108357-9-0-2.wav,street_music
audio/fold5/108357-9-0-27.wav,street_music
audio/fold5/108357-9-0-30.wav,street_music
audio/fold5/108357-9-0-44.wav,street_music
audio/fold5/108357-9-0-49.wav,street_music
audio/fold1/108362-2-0-11.wav,children_playing
audio/fold1/108362-2-0-12.wav,children_playing
audio/fold1/108362-2-0-21.wav,children_playing
audio/fold1/108362-2-0-23.wav,children_playing
audio/fold1/108362-2-0-29.wav,children_playing
audio/fold1/108362-2-0-30.wav,children_playing
